AOA,Beta,d_e,d_a,d_r,p,q,r,Cx,Cy,Cz,Cl,Cm,Cn
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.2923892623916106e-01,-5.0961466054974935e-01,-1.3498970292727817e+00, 6.0792961484425846e-02,-3.1516209707545134e-01, 2.2341805332411319e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.2376250946913633e-01,-4.5030808850467718e-01,-1.3545443148135707e+00, 7.9482106044817050e-02,-3.1590777171498235e-01, 2.0189159116648026e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.0109139065676175e-01,-2.2692538205407489e-01,-1.5665514437319636e+00, 1.7055864307429214e-01,-5.2618774338704444e-01, 7.8108237858774743e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.2639701400945089e-01,-2.4004747268520024e-01,-1.6501805798316693e+00, 1.4406373318305060e-01,-6.8568431286084186e-01, 9.2129241206032289e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 5.4025342761710886e-02,-8.4333418955135995e-03,-1.4323312464554350e+00, 4.3579430081983977e-02,-4.5077547955916492e-01,-1.2900286580422663e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 5.2833120641108726e-02, 1.7440883869126612e-02,-1.4472738596290404e+00, 6.0592236962533221e-02,-4.5369374345675834e-01,-2.4023090867167845e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 7.7266843260413498e-02, 3.0349190971202838e-01,-1.4358229628815953e+00,-4.1166602962253974e-02,-4.3891889953355573e-01,-1.4155267821681863e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 9.5434387641501139e-02, 1.9493204361695976e-01,-1.5623318427410089e+00,-8.3178691904479810e-02,-6.2415422793329112e-01,-9.6615156000943739e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.4985046787428982e-01,-2.3699428606998907e-01,-1.4975038255481734e+00, 1.2091250108385840e-01,-5.1149928673464695e-01, 9.8157333704057367e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.7058552195279492e-01,-2.4241303320634253e-01,-1.6084657195591547e+00, 9.5954757012587336e-02,-6.7179445969787144e-01, 1.0638149208844978e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.1316057056371530e-01, 1.1545942759461870e-01,-1.5685140229746191e+00,-9.0806379537387114e-02,-6.4383210411397140e-01,-5.1343437517280703e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.1294439801498393e-01, 1.4169312079173493e-01,-1.5725937691327438e+00,-7.3489189556154674e-02,-6.4039896630050308e-01,-6.3918002927189022e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.4980255937667733e-01, 1.1488028095362524e-01,-1.6182012968176134e+00,-1.3870647643308018e-01,-6.6196165185239431e-01,-3.8274887203228303e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.5147237114466311e-01, 1.4259948579070703e-01,-1.6081411503451910e+00,-1.2012943110250857e-01,-6.5700137327485464e-01,-5.1167194684530820e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 7.4558121655238438e-02, 2.4098120212385821e-01,-1.4268144759127841e+00,-7.3956402971917454e-02,-4.4480102699340024e-01,-1.1439038545622789e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 7.5662827730528140e-02, 2.6998340021799766e-01,-1.4303076568403046e+00,-5.7809073702256283e-02,-4.4108320460365302e-01,-1.2723699058052743e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.2733078688369398e-01, 2.4626157423619843e-01,-1.3434515598892454e+00,-8.6938749234527796e-02,-3.1154834818539401e-01,-7.4513422783220262e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.2973993618332227e-01, 1.3302382621733802e-01,-1.4831514632938521e+00,-1.3177288089553110e-01,-4.8427244692168503e-01,-3.9374390052871119e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.5749816763057230e-02, 1.6749054067229410e-01,-1.4405067102529934e+00,-6.7690116040759404e-02,-4.6737844785339633e-01,-6.9052153809715966e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 9.6801959316388644e-02, 2.0183639077461613e-01,-1.4464759056649914e+00,-5.0388338882198305e-02,-4.6542155918905809e-01,-8.3465871191417393e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 8.3076903547699213e-02,-1.3032885820130016e-01,-1.2924620675782821e+00,-1.2855432352994174e-02,-2.7837938428693471e-01, 7.3714039919108049e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 8.2725781600061499e-02,-8.7912920053552793e-02,-1.2933713032339575e+00, 4.8167199944166086e-03,-2.7902762208949433e-01, 5.8292873726110910e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.1912684617686027e-01, 1.3658808354737006e-01,-1.3544280387751841e+00,-1.2632514672695197e-01,-3.1393501381414557e-01,-3.4973104521107301e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.2277235921915927e-01, 1.8679802493337039e-01,-1.3476856694512922e+00,-1.0701109509339689e-01,-3.1177318575427204e-01,-5.3683856368276092e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.4979153261937073e-01,-2.7217882650675362e-01,-1.6235469118131414e+00, 1.2310044552836683e-01,-6.6541630205788438e-01, 1.2771541506432771e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 8.3856573968464909e-02,-1.7424543877468809e-01,-1.2930977780243467e+00,-3.0719486203711486e-02,-2.7880205866099578e-01, 8.9866604576996953e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.5331134533337659e-01, 1.6766413491086629e-01,-1.5994262135749524e+00,-1.0209790691559899e-01,-6.5277821753067500e-01,-6.2988767660745570e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.5178796775341075e-01,-3.7702361903246168e-01,-1.3622953378141491e+00, 7.4178324862608919e-02,-3.4565918201480911e-01, 1.4877296381792043e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.4675415371209879e-01,-3.1828140185693948e-01,-1.3665007235583604e+00, 9.3445923944715722e-02,-3.4601806661790979e-01, 1.2796498451125896e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.4287389946185458e-01,-2.7031945789288536e-01,-1.3735904380882782e+00, 1.1176387337572961e-01,-3.4889132779419030e-01, 1.1002434287668626e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.2279124314682859e-01,-2.1454371540244224e-01,-1.6741636887791573e+00, 1.6241328457003110e-01,-6.9293115394409310e-01, 7.9691818658089289e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.1920570166228736e-01,-1.8652225860108729e-01,-1.6995619583939545e+00, 1.8138659477017186e-01,-7.0091351107647781e-01, 6.6290044157193709e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 6.5648794299274865e-02, 3.2035192816281577e-01,-1.3026365116189440e+00,-4.8895137456132082e-02,-2.7039729453521361e-01,-1.4733407161382517e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 6.8757828909933830e-02, 3.7432723508421334e-01,-1.3100364018300410e+00,-3.1090563709129184e-02,-2.6981717760511509e-01,-1.6768398533591650e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.4980255937667389e-01,-1.1488028095362618e-01,-1.6182012968176109e+00, 1.3870647643307998e-01,-6.6196165185239952e-01, 3.8274887203229649e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 8.2725781600061526e-02, 8.7912920053574636e-02,-1.2933713032339571e+00,-4.8167199944160631e-03,-2.7902762208949283e-01,-5.8292873726118716e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.3198295229305057e-01, 1.6738050828976828e-01,-1.4736891704478059e+00,-1.1322535981080581e-01,-4.7967711676226543e-01,-5.3697079674993022e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.3471874892673477e-01, 2.0418836741955138e-01,-1.4662636657420893e+00,-9.4695262026112656e-02,-4.7650107453827295e-01,-6.8378795909432716e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.5522647460383940e-01, 3.0440642417696129e-01,-1.4797332285644447e+00,-8.5599939197317523e-02,-5.0232536244591763e-01,-1.2585793086218808e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.6700579180609093e-01, 1.9401282258679087e-01,-1.6285176339126288e+00,-1.3089054706825121e-01,-6.8283310343935244e-01,-8.3452733870767529e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1452344426443206e-01, 4.7816342552121984e-15,-1.4331646795715465e+00, 2.3207397079222108e-16,-4.7548425661377708e-01,-1.5662115524626038e-15
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.1472705988602339e-01, 2.4452748314895099e-02,-1.4339354539211138e+00, 1.6732409592303588e-02,-4.7611830627977508e-01,-1.0096933484981559e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.5437407588732011e-01,-3.1805165513684636e-01,-1.6024045449810782e+00, 8.9501549876886924e-02,-6.5384593783213740e-01, 1.4996130045689640e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.5190200892567443e-01,-2.9516238210789703e-01,-1.6121178377057563e+00, 1.0628158212277088e-01,-6.5898143072144100e-01, 1.3875075901148234e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.5522647460383618e-01,-3.0440642417695851e-01,-1.4797332285644420e+00, 8.5599939197316677e-02,-5.0232536244592174e-01, 1.2585793086218741e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.5215966063935993e-01,-2.6879894178884961e-01,-1.4874181640381978e+00, 1.0336172180929973e-01,-5.0590946386009417e-01, 1.1149073038906536e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.3198295229304682e-01,-1.6738050828976728e-01,-1.4736891704478028e+00, 1.1322535981080517e-01,-4.7967711676226971e-01, 5.3697079674991995e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.2973993618331792e-01,-1.3302382621733100e-01,-1.4831514632938478e+00, 1.3177288089553071e-01,-4.8427244692168814e-01, 3.9374390052868351e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.1912684617685482e-01,-1.3658808354734256e-01,-1.3544280387751768e+00, 1.2632514672695347e-01,-3.1393501381414596e-01, 3.4973104521096622e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 1.3471874892673114e-01,-2.0418836741954899e-01,-1.4662636657420862e+00, 9.4695262026111851e-02,-4.7650107453827595e-01, 6.8378795909432397e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 9.4664179466276296e-02, 7.5549891590255214e-02,-1.4230216988283244e+00,-7.4552743985122566e-03,-4.5175359840132012e-01,-4.6889477875130287e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.5037738465872657e-02, 9.9789275486569740e-02,-1.4220170897955264e+00, 9.2297809881928018e-03,-4.5104025204994153e-01,-5.6949372637663490e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.1704460070399812e-01, 7.5011483317608971e-02,-1.5602832496880326e+00, 6.3361598816536841e-03,-6.3316622532026245e-01,-4.3212928390301220e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.1758147578010134e-01, 9.3636596768465932e-02,-1.5605736271444444e+00, 2.3410566149541366e-02,-6.3337670984173922e-01,-5.2306025070506613e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.0655909324471918e-01,-4.2598683288136402e-02,-1.3089369994855122e+00,-1.7672759565247262e-02,-3.1110504660904598e-01, 1.5447656827796809e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.0625273577901626e-01, 8.9238531290480534e-15,-1.3080540026971370e+00, 3.5818860951206676e-16,-3.1038847760825711e-01,-3.1908992959612664e-15
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.2733078688368349e-01,-2.4626157423610864e-01,-1.3434515598892240e+00, 8.6938749234534679e-02,-3.1154834818538091e-01, 7.4513422783192104e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.2277235921915644e-01,-1.8679802493337230e-01,-1.3476856694512918e+00, 1.0701109509339461e-01,-3.1177318575427682e-01, 5.3683856368275690e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 8.3076903547699268e-02, 1.3032885820131829e-01,-1.2924620675782810e+00, 1.2855432352994673e-02,-2.7837938428693376e-01,-7.3714039919114405e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 8.3856573968465020e-02, 1.7424543877470999e-01,-1.2930977780243462e+00, 3.0719486203712246e-02,-2.7880205866099556e-01,-8.9866604577004766e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.3256762863539789e-01, 3.7046471790457230e-01,-1.4789169860511260e+00,-9.3232365054578867e-02,-4.8250190567061130e-01,-1.6893320310167848e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01, 1.3609158445927855e-01, 4.0592226826367911e-01,-1.4707076855587444e+00,-7.6055680582342466e-02,-4.7857006338514996e-01,-1.8360648135229177e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 9.5652576584660018e-02,-1.2537453086846376e-01,-1.4223953715830686e+00,-2.6161702471276679e-02,-4.5129812908277289e-01, 6.7647524622039587e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 9.5037738465872934e-02,-9.9789275486560233e-02,-1.4220170897955273e+00,-9.2297809881924358e-03,-4.5104025204994241e-01, 5.6949372637660339e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.1929587751511037e-01, 4.0324529316161545e-01,-1.3620064457029724e+00,-9.7047779718846289e-02,-3.1900305777233723e-01,-1.8394021247249207e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.2376250946913904e-01, 4.5030808850467408e-01,-1.3545443148135698e+00,-7.9482106044819173e-02,-3.1590777171497558e-01,-2.0189159116647964e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 4.1281855644456959e-02, 3.8931397717640759e-02,-1.3166895803825207e+00, 6.0472159934992949e-02,-2.8000777040455438e-01,-3.3959257350363030e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 5.5341564041235754e-02,-3.3510308470014627e-02,-1.4186861815946574e+00, 2.6889970275798068e-02,-4.4872862640497341e-01,-2.2229205441400084e-03
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00, 8.7300000000000000e-01, 1.3367538312668975e-01, 1.8276017226599547e-02,-1.5684869449284375e+00, 1.6945841447050969e-02,-6.5195783663104467e-01,-8.8228642859717217e-03
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01, 1.4287389946185997e-01, 2.7031945789291212e-01,-1.3735904380882837e+00,-1.1176387337572820e-01,-3.4889132779418919e-01,-1.1002434287669652e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 1.4675415371210115e-01, 3.1828140185693693e-01,-1.3665007235583595e+00,-9.3445923944717804e-02,-3.4601806661790357e-01,-1.2796498451125879e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.5178796775342113e-01, 3.7702361903255088e-01,-1.3622953378141698e+00,-7.4178324862602049e-02,-3.4565918201482143e-01,-1.4877296381794800e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 1.4979153261937361e-01, 2.7217882650675251e-01,-1.6235469118131429e+00,-1.2310044552836698e-01,-6.6541630205787761e-01,-1.2771541506432629e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 0.0000000000000000e+00, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 1.5190200892567815e-01, 2.9516238210791340e-01,-1.6121178377057599e+00,-1.0628158212276925e-01,-6.5898143072143689e-01,-1.3875075901148606e-01
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00,-8.7300000000000000e-01, 7.4180756312739390e-02,-1.1293310691917370e-02,-1.5858665416902855e+00,-6.2194127008362431e-02,-6.3595002716685800e-01, 2.0331229694088421e-02
 1.5000000000000000e+01, 0.0000000000000000e+00, 2.5000000000000000e+01, 2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00, 0.0000000000000000e+00, 7.5419738870188782e-02, 9.0565133044442966e-03,-1.5701981067275679e+00,-4.4871544645646945e-02,-6.3244233850333209e-01, 1.0236319255175435e-02
